,CH10,CH9
13225,287,0
13226,286,0
13227,303,0
13228,327,0
13229,408,0
13230,428,0
13231,1812,0
13232,3390,0
13233,4698,0
13234,331,10
13235,331,0
13236,329,0
13237,335,0
13238,334,0
13239,331,0
13240,323,0
13241,328,0
13242,324,0
13243,318,15
13244,322,56
13245,332,90
13246,331,116
13247,328,146
13248,303,150
13249,289,141
13250,279,138
13251,268,138
13252,261,133
13253,258,131
13254,254,143
13255,261,138
13256,273,141
13257,289,131
13258,291,130
13259,317,133
13260,313,127
13261,1356,122
13262,3037,122
13263,4422,112
13264,5554,97
13265,2105,0
13266,2271,0
13267,2408,0
13268,2480,0
13269,2011,0
13270,1800,0
13271,1422,0
13272,1208,0
13273,1161,0
13274,1024,0
13275,784,0
13276,354,991
13277,350,2711
13278,348,4119
13279,342,5281
13280,342,6221
13281,338,7002
13282,338,7635
13283,338,8067
13284,338,6437
13285,334,4834
13286,337,3531
13287,337,2464
13288,343,1608
13289,346,915
13290,349,347
13291,500,123
13292,874,119
13293,1188,117
13294,1431,108
13295,1624,105
13296,1788,103
13297,1911,97
13298,2025,98
13299,1728,98
13300,1394,94
13301,1117,98
13302,881,107
13303,679,108
13304,517,109
13305,386,110
13306,328,229
13307,327,601
13308,325,921
13309,326,1213
13310,326,1420
13311,326,1563
13312,322,1688
13313,322,1784
13314,319,1504
13315,321,1154
13316,320,879
13317,325,650
13318,326,470
13319,332,327
13320,330,203
13321,341,138
13322,420,134
13323,486,134
13324,529,134
13325,0,135
13326,0,132
13327,0,135
13328,0,133
13329,0,138
13330,0,136
13331,0,138
13332,0,136
13333,0,142
13334,0,139
13335,0,144
13336,0,150
13337,0,235
13338,0,306
13339,277,364
13340,326,0
13341,329,0
13342,325,0
13343,324,0
13344,325,0
13345,319,0
13346,322,0
13347,323,0
13348,325,0
13349,332,0
13350,324,0
13351,315,0
13352,330,0
13353,346,0
13354,357,74
13355,170,146
13356,0,143
13357,0,148
13358,0,147
13359,0,144
13360,0,144
13361,0,145
13362,0,144
13363,0,140
13364,0,142
13365,0,137
13366,0,132
13367,0,207
13368,0,280
13369,198,345
13370,313,0
13371,315,0
13372,317,0
13373,308,0
13374,310,0
13375,310,0
13376,308,0
13377,313,0
13378,318,0
13379,311,0
13380,311,0
13381,306,0
13382,326,0
13383,331,0
13384,358,9
13385,215,149
13386,0,148
13387,0,144
13388,0,158
13389,0,146
13390,0,147
13391,0,152
13392,0,150
13393,0,151
13394,0,152
13395,0,159
13396,0,156
13397,62,172
13398,173,176
13399,308,129
13400,314,110
13401,318,42
13402,315,0
13403,315,0
13404,317,0
13405,321,0
13406,318,0
13407,318,0
13408,323,0
13409,323,0
13410,318,0
13411,312,32
13412,321,56
13413,314,84
13414,313,109
13415,306,116
13416,296,119
13417,290,117
13418,276,125
13419,279,127
13420,266,124
13421,261,131
13422,258,126
13423,266,131
13424,280,137
13425,295,129
13426,304,134
13427,311,141
13428,270,136
13429,1592,141
13430,2863,133
13431,3894,115
13432,4715,111
13433,5391,102
13434,5941,101
13435,6384,94
13436,6124,84
13437,4765,80
13438,3620,84
13439,2695,100
13440,1933,114
13441,1306,115
13442,797,120
13443,380,85
13444,347,1254
13445,346,2528
13446,341,3573
13447,341,4439
13448,340,5139
13449,339,5695
13450,342,6169
13451,339,6102
13452,338,4724
13453,336,3530
13454,334,2579
13455,340,1788
13456,339,1148
13457,344,626
13458,344,202
13459,562,140
13460,847,139
13461,1080,135
13462,1273,135
13463,1423,132
13464,1545,126
13465,1636,125
13466,1645,123
13467,1340,122
13468,1081,132
13469,874,133
13470,699,138
13471,562,136
13472,448,143
13473,348,137
13474,328,318
13475,323,611
13476,323,837
13477,324,1019
13478,322,1174
13479,325,1306
13480,326,1407
13481,327,1459
13482,326,1179
13483,323,915
13484,321,700
13485,318,528
13486,323,0
13487,313,0
13488,322,0
13489,326,0
13490,343,0
13491,352,0
13492,364,80
13493,261,168
13494,72,178
13495,0,172
13496,0,171
13497,0,164
13498,0,164
13499,0,159
13500,0,161
13501,0,157
13502,0,160
13503,0,161
13504,50,160
13505,152,177
13506,229,183
13507,298,200
13508,320,111
13509,329,0
13510,324,0
13511,331,0
13512,327,0
13513,322,0
13514,323,0
13515,322,0
13516,321,0
13517,1278,0
13518,889,0
13519,1354,0
13520,2094,0
13521,2636,53
13522,1143,0
13523,1313,0
13524,1327,0
13525,1452,0
13526,753,0
13527,1182,0
13528,568,0
13529,895,0
13530,498,30
13531,643,0
13532,595,367
13533,620,0
13534,628,585
13535,636,169
13536,569,248
13537,651,334
13538,575,452
13539,660,525
13540,585,571
13541,592,610
13542,688,51
13543,697,358
13544,1690,0
13545,551,2206
13546,605,69
13547,708,3297
13548,632,1756
13549,643,3937
13550,651,2796
13551,767,1459
13552,663,3629
13553,675,2534
13554,684,3736
13555,693,3523
13556,704,1850
13557,713,835
13558,848,142
13559,803,0
13560,1159,0
13561,1160,0
13562,1391,0
13563,1543,0
13564,1683,0
13565,1658,0
13566,1420,0
13567,1261,0
13568,1319,0
13569,1231,0
13570,984,0
13571,1077,0
13572,1158,14
13573,1122,45
13574,949,136
13575,1324,103
13576,1154,406
13577,1111,448
13578,1136,562
13579,1115,609
13580,1025,245
13581,922,714
13582,901,796
13583,784,861
13584,764,808
13585,699,660
13586,629,479
13587,593,357
13588,538,158
13589,419,905
13590,493,126
13591,525,132
13592,532,136
13593,491,139
13594,608,141
13595,581,145
13596,433,144
13597,512,147
13598,483,147
13599,459,147
13600,385,148
13601,370,149
13602,368,151
13603,295,184
13604,329,163
13605,331,174
13606,346,177
13607,332,182
13608,347,185
13609,350,190
13610,352,191
13611,0,184
13612,0,175
13613,0,165
13614,0,160
13615,0,155
13616,0,151
13617,0,149
13618,0,148
13619,0,148
13620,0,149
13621,0,151
13622,0,149
13623,0,149
13624,0,149
13625,29,147
13626,319,0
13627,347,0
13628,328,0
13629,339,0
13630,338,0
13631,307,0
13632,300,0
13633,312,0
13634,271,0
13635,287,0
13636,237,0
13637,268,0
13638,253,0
13639,246,0
13640,200,0
13641,169,175
13642,0,188
13643,0,183
13644,79,136
13645,14,144
13646,0,136
13647,0,138
13648,0,144
13649,0,142
13650,45,145
13651,0,171
13652,176,139
13653,223,155
13654,268,161
13655,306,162
13656,325,171
13657,321,80
13658,325,0
13659,322,0
13660,337,0
13661,329,0
13662,317,0
13663,328,0
13664,330,0
13665,331,0
13666,328,0
13667,325,61
13668,331,89
13669,322,128
13670,322,179
13671,325,199
13672,313,203
13673,291,184
13674,277,188
13675,276,189
13676,264,198
13677,252,209
13678,249,195
13679,250,205
13680,270,214
13681,287,191
13682,296,199
13683,313,192
13684,320,197
13685,1660,216
13686,3367,214
13687,4788,200
13688,5958,168
13689,6882,174
13690,7638,169
13691,8296,161
13692,8307,159
13693,6434,152
13694,4863,153
13695,3597,179
13696,2558,171
13697,1624,191
13698,891,209
13699,406,211
13700,314,1001
13701,307,2155
13702,302,3159
13703,326,977
13704,329,1150
13705,329,1279
13706,331,1447
13707,333,1550
13708,332,1293
13709,331,1023
13710,331,798
13711,327,612
13712,329,457
13713,332,320
13714,335,212
13715,380,169
13716,464,178
13717,533,168
13718,318,175
13719,0,166
13720,0,165
13721,0,159
13722,0,161
13723,0,159
13724,0,151
13725,0,150
13726,0,146
13727,0,144
13728,0,141
13729,0,140
13730,0,169
13731,0,257
13732,0,326
13733,303,219
13734,322,0
13735,318,0
13736,318,0
13737,323,0
13738,319,0
13739,324,0
13740,316,0
13741,318,0
13742,317,0
13743,313,0
13744,322,0
13745,323,0
13746,342,0
13747,357,0
13748,347,133
13749,59,154
13750,0,152
13751,0,146
13752,0,148
13753,0,151
13754,0,148
13755,0,142
13756,0,147
13757,0,146
13758,0,152
13759,0,148
13760,13,148
13761,133,172
13762,241,178
13763,302,191
13764,317,0
13765,313,0
13766,315,0
13767,319,0
13768,321,0
13769,323,0
13770,321,0
13771,316,0
13772,319,198
13773,182,196
13774,0,187
13775,0,181
13776,0,173
13777,0,168
13778,233,141
13779,232,145
13780,231,144
13781,245,139
13782,256,137
13783,275,137
13784,287,137
13785,298,133
13786,312,133
13787,315,131
13788,322,121
13789,322,100
13790,316,79
13791,233,68
13792,353,52
13793,491,23
13794,868,0
13795,319,164
13796,323,158
13797,324,150
13798,325,145
13799,325,139
13800,321,140
13801,256,136
13802,57,134
13803,0,132
13804,0,133
13805,0,141
13806,0,137
13807,0,136
13808,0,138
13809,0,135
13810,0,136
13811,0,136
13812,46,138
13813,142,136
13814,224,141
13815,296,140
13816,329,87
13817,330,0
13818,113,142
13819,0,144
13820,0,149
13821,0,142
13822,0,137
13823,17,132
13824,40,127
13825,116,137
13826,309,935
13827,317,996
13828,0,143
13829,0,138
13830,336,0
13831,339,0
13832,335,0
13833,339,0
13834,337,0
13835,413,118
13836,416,118
13837,398,118
13838,384,120
13839,370,126
13840,361,121
13841,333,276
13842,481,138
13843,813,109
13844,556,106
13845,415,105
13846,324,132
13847,316,522
13848,323,742
13849,337,842
13850,348,917
13851,354,986
13852,349,699
13853,355,560
13854,357,431
13855,353,323
13856,363,218
13857,353,145
13858,383,100
13859,411,93
13860,442,88
13861,481,83
13862,514,86
13863,418,97
13864,558,102
13865,560,106
13866,557,113
13867,514,116
13868,465,122
13869,437,126
13870,419,129
13871,400,128
13872,364,124
13873,345,127
13874,323,128
13875,319,144
13876,315,197
13877,318,232
13878,321,262
13879,326,287
13880,327,305
13881,331,329
13882,330,339
13883,323,345
13884,326,311
13885,326,251
13886,331,207
13887,327,196
13888,331,184
13889,334,174
13890,330,154
13891,327,134
13892,334,129
13893,349,129
13894,364,131
13895,364,131
13896,370,135
13897,370,137
13898,541,146
13899,558,151
13900,516,147
13901,475,147
13902,411,148
13903,394,146
13904,351,147
13905,309,148
13906,325,158
13907,325,201
13908,345,243
13909,303,277
13910,348,302
13911,349,321
13912,331,342
13913,329,350
13914,330,309
13915,323,267
13916,287,246
13917,308,224
13918,264,201
13919,291,188
13920,275,174
13921,269,155
13922,254,140
13923,282,139
13924,249,141
13925,249,143
13926,228,145
13927,207,148
13928,226,151
13929,184,152
13930,178,147
13931,166,149
13932,187,148
13933,176,168
13934,0,142
13935,0,141
13936,0,143
13937,0,142
13938,0,158
13939,0,190
13940,0,237
13941,0,271
13942,58,294
13943,116,311
13944,129,323
13945,84,337
13946,82,293
13947,123,244
13948,123,215
13949,120,197
13950,59,190
13951,103,172
13952,42,149
13953,31,145
13954,76,137
13955,31,139
13956,36,139
13957,30,142
13958,87,141
13959,92,142
13960,91,144
13961,73,144
13962,55,138
13963,45,141
13964,0,141
13965,0,140
13966,0,143
13967,0,140
13968,0,141
13969,0,141
13970,0,143
13971,0,148
13972,0,157
13973,0,166
13974,0,172
13975,0,180
13976,0,180
13977,0,172
13978,0,161
13979,0,157
13980,318,165
13981,319,153
13982,318,140
13983,317,138
13984,324,130
13985,333,132
13986,342,135
13987,354,140
13988,362,146
13989,370,152
13990,371,146
13991,365,151
13992,365,151
13993,335,152
13994,350,150
13995,330,154
13996,338,150
13997,332,179
13998,334,160
13999,335,175
14000,339,176
14001,336,175
14002,334,173
14003,333,182
14004,334,190
14005,333,200
14006,0,198
14007,0,199
14008,0,197
14009,0,202
14010,0,197
14011,0,184
14012,0,178
14013,0,168
14014,0,159
14015,0,158
14016,0,162
14017,0,162
14018,0,165
14019,0,167
14020,10,166
14021,338,0
14022,351,0
14023,339,0
14024,340,0
14025,334,0
14026,332,0
14027,337,0
14028,327,0
14029,335,0
14030,335,0
14031,337,0
14032,331,0
14033,324,0
14034,323,0
14035,317,0
14036,285,202
14037,0,198
14038,0,200
14039,0,207
14040,0,206
14041,0,199
14042,0,210
14043,0,199
14044,0,192
14045,0,199
14046,0,201
14047,0,195
14048,0,212
14049,110,207
14050,248,210
14051,341,179
14052,334,0
14053,345,0
14054,342,0
14055,338,0
14056,343,0
14057,340,0
14058,328,0
14059,340,0
14060,334,0
14061,327,0
14062,327,0
14063,334,0
14064,328,0
14065,329,49
14066,324,145
14067,256,158
14068,194,150
14069,131,143
14070,78,153
14071,39,159
14072,5,146
14073,0,146
14074,0,152
14075,66,154
14076,130,150
14077,193,146
14078,241,142
14079,280,142
14080,300,152
14081,330,146
14082,332,73
14083,5823,106
14084,6653,91
14085,7391,80
14086,7972,73
14087,8199,64
14088,6405,60
14089,4864,62
14090,3591,74
14091,2533,100
14092,1712,116
14093,1052,113
14094,512,137
14095,371,1184
14096,371,2887
14097,361,4272
14098,355,5339
14099,349,6151
14100,347,6904
14101,342,7351
14102,338,7808
14103,340,6110
14104,337,4607
14105,345,3350
14106,353,2305
14107,352,1500
14108,352,833
14109,349,301
14110,531,126
14111,883,118
14112,1182,114
14113,1412,106
14114,1595,104
14115,1782,103
14116,1921,96
14117,2020,98
14118,1675,94
14119,1320,92
14120,1040,100
14121,816,102
14122,638,103
14123,492,108
14124,381,106
14125,336,257
14126,337,605
14127,340,913
14128,340,1171
14129,337,1380
14130,335,1555
14131,834,0
14132,859,0
14133,1010,0
14134,904,0
14135,926,0
14136,950,0
14137,941,0
14138,964,0
14139,982,0
14140,1190,0
14141,1043,0
14142,1081,0
14143,1141,120
14144,1012,156
14145,698,155
14146,505,159
14147,323,156
14148,110,158
14149,0,154
14150,0,151
14151,0,145
14152,0,155
14153,14,152
14154,76,154
14155,146,159
14156,149,174
14157,338,192
14158,352,198
14159,362,0
14160,350,0
14161,344,0
14162,353,0
14163,294,0
14164,355,0
14165,334,0
14166,356,0
14167,409,0
14168,269,0
14169,329,0
14170,355,0
14171,334,0
14172,363,49
14173,335,131
14174,317,141
14175,262,139
14176,232,142
14177,112,145
14178,298,131
14179,309,137
14180,294,135
14181,293,138
14182,304,134
14183,318,135
14184,347,131
14185,333,132
14186,337,139
14187,746,138
14188,1995,138
14189,3059,128
14190,3876,118
14191,4576,103
14192,5360,95
14193,6295,88
14194,6920,80
14195,5796,67
14196,4489,68
14197,3397,90
14198,2487,96
14199,1749,110
14200,1064,120
14201,557,121
14202,338,493
14203,313,1919
14204,257,3067
14205,287,4032
14206,265,4903
14207,215,5402
14208,208,5758
14209,193,6128
14210,224,5130
14211,213,3879
14212,198,2911
14213,187,2114
14214,144,1446
14215,176,880
14216,158,433
14217,227,164
14218,542,134
14219,820,142
14220,1032,152
14221,1217,169
14222,1359,239
14223,1487,252
14224,1591,273
14225,1411,234
14226,1142,309
14227,941,336
14228,748,357
14229,0,190
14230,0,198
14231,0,195
14232,0,202
14233,0,253
14234,0,313
14235,117,358
14236,324,284
14237,341,0
14238,341,0
14239,334,0
14240,333,0
14241,331,0
14242,334,0
14243,329,0
14244,331,0
14245,329,0
14246,329,0
14247,331,0
14248,347,0
14249,360,0
14250,369,0
14251,360,240
14252,151,241
14253,0,266
14254,0,244
14255,0,265
14256,0,243
14257,0,242
14258,0,274
14259,0,271
14260,551,164
14261,267,169
14262,285,441
14263,308,446
14264,323,785
14265,337,1375
14266,344,2123
14267,343,3081
14268,343,3800
14269,338,4390
14270,341,998
14271,344,2736
14272,344,186
14273,344,1296
14274,344,1608
14275,344,1244
14276,347,931
14277,344,655
14278,346,152
14279,547,143
14280,574,163
14281,650,176
14282,766,178
14283,1034,173
14284,1008,187
14285,1006,183
14286,994,176
14287,464,179
14288,890,176
14289,1046,172
14290,1154,171
14291,894,162
14292,691,159
14293,607,159
14294,591,154
14295,551,154
14296,481,147
14297,375,133
14298,338,211
14299,334,850
14300,336,466
14301,336,677
14302,338,733
14303,531,101
14304,406,101
14305,508,105
14306,332,249
14307,443,123
14308,334,198
14309,443,135
14310,516,142
14311,493,143
14312,437,142
14313,517,147
14314,377,144
14315,913,149
14316,1129,138
14317,619,138
14318,1058,138
14319,1045,116
14320,424,138
14321,723,139
14322,798,155
14323,641,132
14324,556,157
14325,322,422
14326,398,159
14327,330,256
14328,332,295
14329,335,165
14330,356,146
14331,336,332
14332,335,314
14333,338,204
14334,335,285
14335,335,222
14336,334,193
14337,335,171
14338,338,166
14339,340,146
14340,351,146
14341,366,143
14342,367,144
14343,372,149
14344,375,136
14345,378,144
14346,380,141
14347,382,131
14348,343,126
14349,353,137
14350,372,125
14351,368,133
14352,363,120
14353,352,127
14354,349,121
14355,345,122
14356,344,119
14357,347,132
14358,0,137
14359,0,146
14360,0,150
14361,0,156
14362,0,162
14363,0,130
14364,0,148
14365,0,133
14366,0,129
14367,0,163
14368,0,164
14369,0,165
14370,35,160
14371,177,164
14372,288,164
14373,337,43
14374,340,0
14375,340,0
14376,340,0
14377,327,0
14378,335,0
14379,337,0
14380,343,0
14381,337,0
14382,340,0
14383,345,0
14384,331,0
14385,331,0
14386,333,0
14387,340,78
14388,317,153
14389,232,151
14390,162,143
14391,105,150
14392,50,151
14393,29,147
14394,0,146
14395,0,143
14396,20,149
14397,106,141
14398,174,144
14399,230,140
14400,272,139
14401,306,149
14402,338,142
14403,344,122
14404,351,46
14405,358,0
14406,346,0
14407,366,0
14408,358,0
14409,7459,47
14410,5664,42
14411,4138,62
14412,2869,74
14413,1873,94
14414,1082,99
14415,613,106
14416,149,139
14417,118,1450
14418,198,2445
14419,290,3429
14420,151,4310
14421,254,4958
14422,208,5922
14423,0,7476
14424,0,7441
14425,0,5736
14426,0,4318
14427,0,3118
14428,38,2122
14429,0,1343
14430,0,681
14431,6,155
14432,342,113
14433,448,111
14434,973,108
14435,1018,103
14436,1202,102
14437,1426,99
14438,1547,97
14439,1355,94
14440,908,90
14441,527,98
14442,190,100
14443,141,101
14444,0,109
14445,0,110
14446,0,111
14447,0,399
14448,0,752
14449,0,1054
14450,0,1306
14451,0,1521
14452,0,1712
14453,0,1906
14454,0,1929
14455,0,1524
14456,0,1164
14457,0,873
14458,0,642
14459,0,446
14460,0,284
14461,54,158
14462,183,136
14463,357,132
14464,445,132
14465,40,129
14466,0,130
14467,0,129
14468,0,128
14469,0,128
14470,0,128
14471,0,129
14472,0,129
14473,0,131
14474,0,135
14475,0,135
14476,0,132
14477,0,181
14478,0,264
14479,0,330
14480,164,97
14481,115,0
14482,106,0
14483,172,0
14484,157,0
14485,162,0
14486,153,0
14487,281,0
14488,280,0
14489,279,0
14490,276,154
14491,276,342
14492,293,503
14493,284,643
14494,286,747
14495,273,690
14496,211,829
14497,184,714
14498,127,871
14499,96,881
14500,0,151
14501,0,147
14502,0,151
14503,16,815
14504,62,820
14505,116,831
14506,176,850
14507,183,1029
14508,239,884
14509,263,897
14510,262,924
14511,273,888
14512,272,1058
14513,285,1016
14514,287,999
14515,291,788
14516,309,975
14517,310,808
14518,314,832
14519,321,891
14520,319,873
14521,327,896
14522,330,855
14523,326,850
14524,329,799
14525,330,653
14526,323,576
14527,300,580
14528,293,498
14529,283,414
14530,278,233
14531,272,242
14532,266,124
14533,271,43
14534,287,9
14535,303,0
14536,302,0
14537,311,0
14538,314,0
14539,985,0
14540,2250,0
14541,3350,0
14542,4252,0
14543,4926,0
14544,5491,0
14545,5964,0
14546,6375,0
14547,5059,0
14548,3875,0
14549,2906,0
14550,2106,0
14551,574,61
14552,938,0
14553,371,41
14554,338,191
14555,334,451
14556,330,669
14557,327,857
14558,326,1009
14559,327,1141
14560,326,1241
14561,328,1348
14562,329,1053
14563,331,830
14564,331,607
14565,330,431
14566,330,306
14567,330,191
14568,331,101
14569,350,61
14570,407,76
14571,457,44
14572,499,43
14573,212,52
14574,0,16
14575,0,45
14576,0,50
14577,0,54
14578,0,95
14579,760,0
14580,0,116
14581,0,78
14582,0,97
14583,0,90
14584,0,53
14585,0,76
14586,33,80
14587,229,119
14588,331,0
14589,340,0
14590,341,0
14591,338,0
14592,339,0
14593,345,0
14594,334,0
14595,338,435
14596,351,404
14597,355,307
14598,351,227
14599,355,181
14600,357,99
14601,359,58
14602,374,46
14603,361,12
14604,403,0
14605,389,41
14606,397,0
14607,385,0
14608,399,3
14609,497,32
14610,412,0
14611,381,0
14612,390,61
14613,387,7
14614,4943,0
14615,553,0
14616,215,2908
14617,321,22
14618,361,0
14619,386,0
14620,407,10
14621,418,0
14622,405,0
14623,424,0
14624,408,0
14625,431,0
14626,427,0
14627,410,0
14628,413,0
14629,429,0
14630,413,0
14631,436,0
14632,421,0
14633,439,0
14634,441,0
14635,413,0
14636,415,0
14637,430,0
14638,352,2904
14639,350,3392
14640,359,3810
14641,351,4154
14642,356,4352
14643,359,3417
14644,347,0
14645,347,0
14646,346,0
14647,355,0
14648,343,0
14649,349,0
14650,357,0
14651,0,25
14652,10,8
14653,126,16
14654,216,13
14655,302,19
14656,358,18
14657,372,0
14658,365,0
14659,367,0
14660,375,0
14661,375,0
14662,370,0
14663,367,0
14664,370,0
14665,371,0
14666,370,0
14667,370,0
14668,369,0
14669,362,0
14670,368,44
14671,371,110
14672,343,116
14673,302,117
14674,257,115
14675,221,112
14676,187,109
14677,179,108
14678,155,106
14679,359,0
